,Country_1,Country_2,LangSim
7343,Somali,Indonesian,0
7344,Somali,Malay,0
7345,Somali,Javanese,0
7346,Somali,Somali,100
7347,Somali,Hausa,-1
7348,Somali,Persian,-1
7349,Somali,Urdu,-1
7350,Somali,Arabic,-1
7351,Somali,Israel,-1
7352,Somali,Norwegian Bokmål,-1
7353,Somali,Northern Sami,-1
7354,Somali,Tatar,-1
7355,Somali,Kazakh,-1
7356,Somali,Mandarin Chinese,-1
7357,Somali,Japanese,-1
7358,Somali,Thai,-1
7359,Somali,Lao,-1
7360,Hausa,Serbia,1
7361,Hausa,Croatia,1
7362,Hausa,Slovenia,-1
7363,Hausa,Poland,-1
7364,Hausa,Slovakia,-1
7365,Hausa,CzechRepublic,-1
7366,Hausa,Ukraine,-1
7367,Hausa,Russia,1
7368,Hausa,Macedonia,-1
7369,Hausa,Bulgaria,-1
7370,Hausa,Belarus,-1
7371,Hausa,Mongolian,-1
7372,Hausa,Occitan,-1
7373,Hausa,Catalan,-1
7374,Hausa,Galician,-1
7375,Hausa,Spain,-1
7376,Hausa,Interlingua,-1
7377,Hausa,Aragonese,-1
7378,Hausa,Portugal,-1
7379,Hausa,San Marino,-1
7380,Hausa,Australia,1
7381,Hausa,Esperanto,-1
7382,Hausa,Afrikaans,-1
7383,Hausa,Belgium,-1
7384,Hausa,France,-1
7385,Hausa,Welsh,-1
7386,Hausa,Albania,-1
7387,Hausa,Basque,-1
7388,Hausa,Romania,-1
7389,Hausa,Tagalog,-1
7390,Hausa,Vietnamese,-1
7391,Hausa,Estonia,-1
7392,Hausa,Swahili,1
7393,Hausa,Armenia,-1
7394,Hausa,Latvia,-1
7395,Hausa,Swizerland,-1
7396,Hausa,Turkey,1
7397,Hausa,Korean,-1
7398,Hausa,Latin,-1
7399,Hausa,Azerbaijan,-1
7400,Hausa,Lithuania,-1
7401,Hausa,Malta,-1
7402,Hausa,Zulu,-1
7403,Hausa,Breton,-1
7404,Hausa,Hungary,-1
7405,Hausa,Luxembourg,-1
7406,Hausa,Finland,-1
7407,Hausa,Georgia,-1
7408,Hausa,Cyprus,-1
7409,Hausa,Yiddish,-1
7410,Hausa,Igbo,1
7411,Hausa,Maori,-1
7412,Hausa,Yoruba,-1
7413,Hausa,Haitian Creole,1
7414,Hausa,Manx,-1
7415,Hausa,Gaelic,-1
7416,Hausa,Ireland,-1
7417,Hausa,Hindi,-1
7418,Hausa,Sinhala,-1
7419,Hausa,Nepali,-1
7420,Hausa,Marathi,-1
7421,Hausa,Gujarati,-1
7422,Hausa,Sanskrit,-1
7423,Hausa,Punjabi,-1
7424,Hausa,Bengali,-1
7425,Hausa,Kannada,-1
7426,Hausa,Telugu,-1
7427,Hausa,Tamil,-1
7428,Hausa,Khmer,-1
7429,Hausa,Burmese,-1
7430,Hausa,Denmark,-1
7431,Hausa,Norwegian Nynorsk,-1
7432,Hausa,Sweden,-1
7433,Hausa,Faroese,-1
7434,Hausa,Iceland,-1
7435,Hausa,Indonesian,1
7436,Hausa,Malay,1
7437,Hausa,Javanese,1
7438,Hausa,Somali,-1
7439,Hausa,Hausa,100
7440,Hausa,Persian,-1
7441,Hausa,Urdu,-1
7442,Hausa,Arabic,-1
7443,Hausa,Israel,-1
7444,Hausa,Norwegian Bokmål,-1
7445,Hausa,Northern Sami,-1
7446,Hausa,Tatar,-1
7447,Hausa,Kazakh,-1
7448,Hausa,Mandarin Chinese,-1
7449,Hausa,Japanese,-1
7450,Hausa,Thai,-1
7451,Hausa,Lao,-1
7452,Persian,Serbia,-1
7453,Persian,Croatia,-1
7454,Persian,Slovenia,-1
7455,Persian,Poland,-1
7456,Persian,Slovakia,-1
7457,Persian,CzechRepublic,-1
7458,Persian,Ukraine,-1
7459,Persian,Russia,-1
7460,Persian,Macedonia,-1
7461,Persian,Bulgaria,-1
7462,Persian,Belarus,-1
7463,Persian,Mongolian,-1
7464,Persian,Occitan,-1
7465,Persian,Catalan,-1
7466,Persian,Galician,-1
7467,Persian,Spain,-1
7468,Persian,Interlingua,-1
7469,Persian,Aragonese,-1
7470,Persian,Portugal,-1
7471,Persian,San Marino,-1
7472,Persian,Australia,-1
7473,Persian,Esperanto,-1
7474,Persian,Afrikaans,-1
7475,Persian,Belgium,-1
7476,Persian,France,-1
7477,Persian,Welsh,-1
7478,Persian,Albania,-1
7479,Persian,Basque,-1
7480,Persian,Romania,-1
7481,Persian,Tagalog,-1
7482,Persian,Vietnamese,-1
7483,Persian,Estonia,-1
7484,Persian,Swahili,-1
7485,Persian,Armenia,-1
7486,Persian,Latvia,-1
7487,Persian,Swizerland,-1
7488,Persian,Turkey,-1
7489,Persian,Korean,-1
7490,Persian,Latin,-1
7491,Persian,Azerbaijan,-1
7492,Persian,Lithuania,-1
7493,Persian,Malta,-1
7494,Persian,Zulu,-1
7495,Persian,Breton,-1
7496,Persian,Hungary,-1
7497,Persian,Luxembourg,-1
7498,Persian,Finland,-1
7499,Persian,Georgia,-1
7500,Persian,Cyprus,-1
7501,Persian,Yiddish,-1
7502,Persian,Igbo,-1
7503,Persian,Maori,-1
7504,Persian,Yoruba,-1
7505,Persian,Haitian Creole,-1
7506,Persian,Manx,-1
7507,Persian,Gaelic,-1
7508,Persian,Ireland,-1
7509,Persian,Hindi,-1
7510,Persian,Sinhala,-1
7511,Persian,Nepali,-1
7512,Persian,Marathi,-1
7513,Persian,Gujarati,-1
7514,Persian,Sanskrit,-1
7515,Persian,Punjabi,-1
7516,Persian,Bengali,-1
7517,Persian,Kannada,-1
7518,Persian,Telugu,-1
7519,Persian,Tamil,-1
7520,Persian,Khmer,-1
7521,Persian,Burmese,-1
7522,Persian,Denmark,-1
7523,Persian,Norwegian Nynorsk,-1
7524,Persian,Sweden,-1
7525,Persian,Faroese,-1
7526,Persian,Iceland,-1
7527,Persian,Indonesian,-1
7528,Persian,Malay,-1
7529,Persian,Javanese,-1
7530,Persian,Somali,-1
7531,Persian,Hausa,-1
7532,Persian,Persian,100
7533,Persian,Urdu,25
7534,Persian,Arabic,24
7535,Persian,Israel,8
7536,Persian,Norwegian Bokmål,-1
7537,Persian,Northern Sami,-1
7538,Persian,Tatar,-1
7539,Persian,Kazakh,-1
7540,Persian,Mandarin Chinese,-1
7541,Persian,Japanese,-1
7542,Persian,Thai,-1
7543,Persian,Lao,-1
7544,Urdu,Serbia,-1
7545,Urdu,Croatia,-1
7546,Urdu,Slovenia,-1
7547,Urdu,Poland,-1
7548,Urdu,Slovakia,-1
7549,Urdu,CzechRepublic,-1
7550,Urdu,Ukraine,-1
7551,Urdu,Russia,-1
7552,Urdu,Macedonia,-1
7553,Urdu,Bulgaria,-1
7554,Urdu,Belarus,-1
7555,Urdu,Mongolian,-1
7556,Urdu,Occitan,-1
7557,Urdu,Catalan,-1
7558,Urdu,Galician,-1
7559,Urdu,Spain,-1
7560,Urdu,Interlingua,-1
7561,Urdu,Aragonese,-1
7562,Urdu,Portugal,-1
7563,Urdu,San Marino,-1
7564,Urdu,Australia,-1
7565,Urdu,Esperanto,-1
7566,Urdu,Afrikaans,-1
7567,Urdu,Belgium,-1
7568,Urdu,France,-1
7569,Urdu,Welsh,-1
7570,Urdu,Albania,-1
7571,Urdu,Basque,-1
7572,Urdu,Romania,-1
7573,Urdu,Tagalog,-1
7574,Urdu,Vietnamese,-1
7575,Urdu,Estonia,-1
7576,Urdu,Swahili,-1
7577,Urdu,Armenia,-1
7578,Urdu,Latvia,-1
7579,Urdu,Swizerland,-1
7580,Urdu,Turkey,-1
7581,Urdu,Korean,-1
7582,Urdu,Latin,-1
7583,Urdu,Azerbaijan,-1
7584,Urdu,Lithuania,-1
7585,Urdu,Malta,-1
7586,Urdu,Zulu,-1
7587,Urdu,Breton,-1
7588,Urdu,Hungary,-1
7589,Urdu,Luxembourg,-1
7590,Urdu,Finland,-1
7591,Urdu,Georgia,-1
7592,Urdu,Cyprus,-1
7593,Urdu,Yiddish,-1
7594,Urdu,Igbo,-1
7595,Urdu,Maori,-1
7596,Urdu,Yoruba,-1
7597,Urdu,Haitian Creole,-1
7598,Urdu,Manx,-1
7599,Urdu,Gaelic,-1
7600,Urdu,Ireland,-1
7601,Urdu,Hindi,8
7602,Urdu,Sinhala,16
7603,Urdu,Nepali,-1
7604,Urdu,Marathi,-1
7605,Urdu,Gujarati,-1
7606,Urdu,Sanskrit,-1
7607,Urdu,Punjabi,-1
7608,Urdu,Bengali,-1
7609,Urdu,Kannada,-1
7610,Urdu,Telugu,-1
7611,Urdu,Tamil,-1
7612,Urdu,Khmer,-1
7613,Urdu,Burmese,-1
7614,Urdu,Denmark,-1
7615,Urdu,Norwegian Nynorsk,-1
7616,Urdu,Sweden,-1
7617,Urdu,Faroese,-1
7618,Urdu,Iceland,-1
7619,Urdu,Indonesian,-1
7620,Urdu,Malay,-1
7621,Urdu,Javanese,-1
7622,Urdu,Somali,-1
7623,Urdu,Hausa,-1
7624,Urdu,Persian,25
7625,Urdu,Urdu,100
7626,Urdu,Arabic,12
7627,Urdu,Israel,3
7628,Urdu,Norwegian Bokmål,-1
7629,Urdu,Northern Sami,-1
7630,Urdu,Tatar,-1
7631,Urdu,Kazakh,-1
7632,Urdu,Mandarin Chinese,-1
7633,Urdu,Japanese,-1
7634,Urdu,Thai,-1
7635,Urdu,Lao,-1
7636,Arabic,Serbia,-1
7637,Arabic,Croatia,-1
7638,Arabic,Slovenia,-1
7639,Arabic,Poland,-1
7640,Arabic,Slovakia,-1
7641,Arabic,CzechRepublic,-1
7642,Arabic,Ukraine,-1
7643,Arabic,Russia,-1
7644,Arabic,Macedonia,-1
7645,Arabic,Bulgaria,-1
7646,Arabic,Belarus,-1
7647,Arabic,Mongolian,-1
7648,Arabic,Occitan,-1
7649,Arabic,Catalan,-1
7650,Arabic,Galician,-1
7651,Arabic,Spain,-1
7652,Arabic,Interlingua,-1
7653,Arabic,Aragonese,-1
7654,Arabic,Portugal,-1
7655,Arabic,San Marino,-1
7656,Arabic,Australia,-1
7657,Arabic,Esperanto,-1
7658,Arabic,Afrikaans,-1
7659,Arabic,Belgium,-1
7660,Arabic,France,-1
7661,Arabic,Welsh,-1
7662,Arabic,Albania,-1
7663,Arabic,Basque,-1
7664,Arabic,Romania,-1
7665,Arabic,Tagalog,-1
7666,Arabic,Vietnamese,-1
7667,Arabic,Estonia,-1
7668,Arabic,Swahili,-1
7669,Arabic,Armenia,-1
7670,Arabic,Latvia,-1
7671,Arabic,Swizerland,-1
7672,Arabic,Turkey,-1
7673,Arabic,Korean,-1
7674,Arabic,Latin,-1
7675,Arabic,Azerbaijan,-1
7676,Arabic,Lithuania,-1
7677,Arabic,Malta,-1
7678,Arabic,Zulu,-1
7679,Arabic,Breton,-1
7680,Arabic,Hungary,-1
7681,Arabic,Luxembourg,-1
7682,Arabic,Finland,-1
7683,Arabic,Georgia,-1
7684,Arabic,Cyprus,-1
7685,Arabic,Yiddish,-1
7686,Arabic,Igbo,-1
7687,Arabic,Maori,-1
7688,Arabic,Yoruba,-1
7689,Arabic,Haitian Creole,-1
7690,Arabic,Manx,-1
7691,Arabic,Gaelic,-1
7692,Arabic,Ireland,-1
7693,Arabic,Hindi,-1
7694,Arabic,Sinhala,-1
7695,Arabic,Nepali,-1
7696,Arabic,Marathi,-1
7697,Arabic,Gujarati,-1
7698,Arabic,Sanskrit,-1
7699,Arabic,Punjabi,-1
7700,Arabic,Bengali,-1
7701,Arabic,Kannada,-1
7702,Arabic,Telugu,-1
7703,Arabic,Tamil,-1
7704,Arabic,Khmer,-1
7705,Arabic,Burmese,-1
7706,Arabic,Denmark,-1
7707,Arabic,Norwegian Nynorsk,-1
7708,Arabic,Sweden,-1
7709,Arabic,Faroese,-1
7710,Arabic,Iceland,-1
7711,Arabic,Indonesian,-1
7712,Arabic,Malay,-1
7713,Arabic,Javanese,-1
7714,Arabic,Somali,-1
7715,Arabic,Hausa,-1
7716,Arabic,Persian,19
7717,Arabic,Urdu,10
7718,Arabic,Arabic,100
7719,Arabic,Israel,8
7720,Arabic,Norwegian Bokmål,-1
7721,Arabic,Northern Sami,-1
7722,Arabic,Tatar,-1
7723,Arabic,Kazakh,-1
7724,Arabic,Mandarin Chinese,-1
7725,Arabic,Japanese,-1
7726,Arabic,Thai,-1
7727,Arabic,Lao,-1
7728,Israel,Serbia,-1
7729,Israel,Croatia,-1
7730,Israel,Slovenia,-1
7731,Israel,Poland,-1
7732,Israel,Slovakia,-1
7733,Israel,CzechRepublic,-1
7734,Israel,Ukraine,-1
7735,Israel,Russia,-1
7736,Israel,Macedonia,-1
7737,Israel,Bulgaria,-1
7738,Israel,Belarus,-1
7739,Israel,Mongolian,-1
7740,Israel,Occitan,-1
7741,Israel,Catalan,-1
7742,Israel,Galician,-1
7743,Israel,Spain,-1
7744,Israel,Interlingua,-1
7745,Israel,Aragonese,-1
7746,Israel,Portugal,-1
7747,Israel,San Marino,-1
7748,Israel,Australia,-1
7749,Israel,Esperanto,-1
7750,Israel,Afrikaans,-1
7751,Israel,Belgium,-1
7752,Israel,France,-1
7753,Israel,Welsh,-1
7754,Israel,Albania,-1
7755,Israel,Basque,-1
7756,Israel,Romania,-1
7757,Israel,Tagalog,-1
7758,Israel,Vietnamese,-1
7759,Israel,Estonia,-1
7760,Israel,Swahili,-1
7761,Israel,Armenia,-1
7762,Israel,Latvia,-1
7763,Israel,Swizerland,-1
7764,Israel,Turkey,-1
7765,Israel,Korean,-1
7766,Israel,Latin,-1
7767,Israel,Azerbaijan,-1
7768,Israel,Lithuania,-1
7769,Israel,Malta,-1
7770,Israel,Zulu,-1
7771,Israel,Breton,-1
7772,Israel,Hungary,-1
7773,Israel,Luxembourg,-1
7774,Israel,Finland,-1
7775,Israel,Georgia,-1
7776,Israel,Cyprus,-1
7777,Israel,Yiddish,4
7778,Israel,Igbo,-1
7779,Israel,Maori,-1
7780,Israel,Yoruba,-1
7781,Israel,Haitian Creole,-1
7782,Israel,Manx,-1
7783,Israel,Gaelic,-1
7784,Israel,Ireland,-1
7785,Israel,Hindi,-1
7786,Israel,Sinhala,-1
7787,Israel,Nepali,-1
7788,Israel,Marathi,-1
7789,Israel,Gujarati,-1
7790,Israel,Sanskrit,-1
7791,Israel,Punjabi,-1
7792,Israel,Bengali,-1
7793,Israel,Kannada,-1
7794,Israel,Telugu,-1
7795,Israel,Tamil,-1
7796,Israel,Khmer,-1
7797,Israel,Burmese,-1
7798,Israel,Denmark,-1
7799,Israel,Norwegian Nynorsk,-1
7800,Israel,Sweden,-1
7801,Israel,Faroese,-1
7802,Israel,Iceland,-1
7803,Israel,Indonesian,-1
7804,Israel,Malay,-1
7805,Israel,Javanese,-1
7806,Israel,Somali,-1
7807,Israel,Hausa,-1
7808,Israel,Persian,3
7809,Israel,Urdu,1
7810,Israel,Arabic,4
7811,Israel,Israel,100
7812,Israel,Norwegian Bokmål,-1
7813,Israel,Northern Sami,-1
7814,Israel,Tatar,-1
7815,Israel,Kazakh,-1
7816,Israel,Mandarin Chinese,-1
7817,Israel,Japanese,-1
7818,Israel,Thai,-1
7819,Israel,Lao,-1
7820,Norwegian Bokmål,Serbia,-1
7821,Norwegian Bokmål,Croatia,-1
7822,Norwegian Bokmål,Slovenia,-1
7823,Norwegian Bokmål,Poland,-1
7824,Norwegian Bokmål,Slovakia,-1
7825,Norwegian Bokmål,CzechRepublic,-1
7826,Norwegian Bokmål,Ukraine,-1
7827,Norwegian Bokmål,Russia,-1
7828,Norwegian Bokmål,Macedonia,-1
7829,Norwegian Bokmål,Bulgaria,-1
7830,Norwegian Bokmål,Belarus,-1
7831,Norwegian Bokmål,Mongolian,9
7832,Norwegian Bokmål,Occitan,-1
7833,Norwegian Bokmål,Catalan,-1
7834,Norwegian Bokmål,Galician,-1
7835,Norwegian Bokmål,Spain,-1
7836,Norwegian Bokmål,Interlingua,-1
7837,Norwegian Bokmål,Aragonese,-1
7838,Norwegian Bokmål,Portugal,-1
7839,Norwegian Bokmål,San Marino,-1
7840,Norwegian Bokmål,Australia,-1
7841,Norwegian Bokmål,Esperanto,-1
7842,Norwegian Bokmål,Afrikaans,-1
7843,Norwegian Bokmål,Belgium,-1
7844,Norwegian Bokmål,France,-1
7845,Norwegian Bokmål,Welsh,-1
7846,Norwegian Bokmål,Albania,12
7847,Norwegian Bokmål,Basque,-1
7848,Norwegian Bokmål,Romania,-1
7849,Norwegian Bokmål,Tagalog,8
7850,Norwegian Bokmål,Vietnamese,-1
7851,Norwegian Bokmål,Estonia,10
7852,Norwegian Bokmål,Swahili,8
7853,Norwegian Bokmål,Armenia,-1
7854,Norwegian Bokmål,Latvia,7
7855,Norwegian Bokmål,Swizerland,-1
7856,Norwegian Bokmål,Turkey,-1
7857,Norwegian Bokmål,Korean,-1
7858,Norwegian Bokmål,Latin,-1
7859,Norwegian Bokmål,Azerbaijan,-1
7860,Norwegian Bokmål,Lithuania,-1
7861,Norwegian Bokmål,Malta,7
7862,Norwegian Bokmål,Zulu,-1
7863,Norwegian Bokmål,Breton,-1
7864,Norwegian Bokmål,Hungary,-1
7865,Norwegian Bokmål,Luxembourg,-1
7866,Norwegian Bokmål,Finland,-1
7867,Norwegian Bokmål,Georgia,-1
7868,Norwegian Bokmål,Cyprus,-1
7869,Norwegian Bokmål,Yiddish,-1
7870,Norwegian Bokmål,Igbo,-1
7871,Norwegian Bokmål,Maori,-1
7872,Norwegian Bokmål,Yoruba,-1
7873,Norwegian Bokmål,Haitian Creole,8
7874,Norwegian Bokmål,Manx,-1
7875,Norwegian Bokmål,Gaelic,-1
7876,Norwegian Bokmål,Ireland,-1
7877,Norwegian Bokmål,Hindi,-1
7878,Norwegian Bokmål,Sinhala,9
7879,Norwegian Bokmål,Nepali,-1
7880,Norwegian Bokmål,Marathi,-1
7881,Norwegian Bokmål,Gujarati,-1
7882,Norwegian Bokmål,Sanskrit,-1
7883,Norwegian Bokmål,Punjabi,-1
7884,Norwegian Bokmål,Bengali,-1
7885,Norwegian Bokmål,Kannada,-1
7886,Norwegian Bokmål,Telugu,-1
7887,Norwegian Bokmål,Tamil,-1
7888,Norwegian Bokmål,Khmer,-1
7889,Norwegian Bokmål,Burmese,-1
7890,Norwegian Bokmål,Denmark,-1
7891,Norwegian Bokmål,Norwegian Nynorsk,-1
7892,Norwegian Bokmål,Sweden,14
7893,Norwegian Bokmål,Faroese,15
7894,Norwegian Bokmål,Iceland,9
7895,Norwegian Bokmål,Indonesian,-1
7896,Norwegian Bokmål,Malay,-1
7897,Norwegian Bokmål,Javanese,8
7898,Norwegian Bokmål,Somali,-1
7899,Norwegian Bokmål,Hausa,-1
7900,Norwegian Bokmål,Persian,-1
7901,Norwegian Bokmål,Urdu,-1
7902,Norwegian Bokmål,Arabic,-1
7903,Norwegian Bokmål,Israel,-1
7904,Norwegian Bokmål,Norwegian Bokmål,100
7905,Norwegian Bokmål,Northern Sami,68
7906,Norwegian Bokmål,Tatar,-1
7907,Norwegian Bokmål,Kazakh,-1
7908,Norwegian Bokmål,Mandarin Chinese,-1
7909,Norwegian Bokmål,Japanese,-1
7910,Norwegian Bokmål,Thai,-1
7911,Norwegian Bokmål,Lao,-1
7912,Northern Sami,Serbia,-1
7913,Northern Sami,Croatia,-1
7914,Northern Sami,Slovenia,-1
7915,Northern Sami,Poland,-1
7916,Northern Sami,Slovakia,-1
7917,Northern Sami,CzechRepublic,-1
7918,Northern Sami,Ukraine,-1
7919,Northern Sami,Russia,-1
7920,Northern Sami,Macedonia,-1
7921,Northern Sami,Bulgaria,-1
7922,Northern Sami,Belarus,-1
7923,Northern Sami,Mongolian,-1
7924,Northern Sami,Occitan,-1
7925,Northern Sami,Catalan,-1
7926,Northern Sami,Galician,-1
7927,Northern Sami,Spain,-1
7928,Northern Sami,Interlingua,-1
7929,Northern Sami,Aragonese,-1
7930,Northern Sami,Portugal,-1
7931,Northern Sami,San Marino,-1
7932,Northern Sami,Australia,-1
7933,Northern Sami,Esperanto,-1
7934,Northern Sami,Afrikaans,-1
7935,Northern Sami,Belgium,-1
7936,Northern Sami,France,-1
7937,Northern Sami,Welsh,-1
7938,Northern Sami,Albania,-1
7939,Northern Sami,Basque,-1
7940,Northern Sami,Romania,-1
7941,Northern Sami,Tagalog,-1
7942,Northern Sami,Vietnamese,-1
7943,Northern Sami,Estonia,-1
7944,Northern Sami,Swahili,-1
7945,Northern Sami,Armenia,-1
7946,Northern Sami,Latvia,-1
7947,Northern Sami,Swizerland,-1
7948,Northern Sami,Turkey,-1
7949,Northern Sami,Korean,-1
7950,Northern Sami,Latin,-1
7951,Northern Sami,Azerbaijan,-1
7952,Northern Sami,Lithuania,-1
7953,Northern Sami,Malta,-1
7954,Northern Sami,Zulu,-1
7955,Northern Sami,Breton,-1
7956,Northern Sami,Hungary,-1
7957,Northern Sami,Luxembourg,-1
7958,Northern Sami,Finland,-1
7959,Northern Sami,Georgia,-1
7960,Northern Sami,Cyprus,-1
7961,Northern Sami,Yiddish,-1
7962,Northern Sami,Igbo,-1
7963,Northern Sami,Maori,-1
7964,Northern Sami,Yoruba,-1
7965,Northern Sami,Haitian Creole,-1
7966,Northern Sami,Manx,-1
7967,Northern Sami,Gaelic,-1
7968,Northern Sami,Ireland,-1
7969,Northern Sami,Hindi,-1
7970,Northern Sami,Sinhala,-1
7971,Northern Sami,Nepali,-1
7972,Northern Sami,Marathi,-1
7973,Northern Sami,Gujarati,-1
7974,Northern Sami,Sanskrit,-1
7975,Northern Sami,Punjabi,-1
7976,Northern Sami,Bengali,-1
7977,Northern Sami,Kannada,-1
7978,Northern Sami,Telugu,-1
7979,Northern Sami,Tamil,-1
7980,Northern Sami,Khmer,-1
7981,Northern Sami,Burmese,-1
7982,Northern Sami,Denmark,-1
7983,Northern Sami,Norwegian Nynorsk,-1
7984,Northern Sami,Sweden,-1
7985,Northern Sami,Faroese,-1
7986,Northern Sami,Iceland,-1
7987,Northern Sami,Indonesian,-1
7988,Northern Sami,Malay,-1
7989,Northern Sami,Javanese,-1
7990,Northern Sami,Somali,-1
7991,Northern Sami,Hausa,-1
7992,Northern Sami,Persian,-1
7993,Northern Sami,Urdu,-1
7994,Northern Sami,Arabic,-1
7995,Northern Sami,Israel,-1
7996,Northern Sami,Norwegian Bokmål,66
7997,Northern Sami,Northern Sami,100
7998,Northern Sami,Tatar,-1
7999,Northern Sami,Kazakh,-1
8000,Northern Sami,Mandarin Chinese,-1
8001,Northern Sami,Japanese,-1
8002,Northern Sami,Thai,-1
8003,Northern Sami,Lao,-1
8004,Tatar,Serbia,-1
8005,Tatar,Croatia,-1
8006,Tatar,Slovenia,-1
8007,Tatar,Poland,-1
8008,Tatar,Slovakia,-1
8009,Tatar,CzechRepublic,-1
8010,Tatar,Ukraine,-1
8011,Tatar,Russia,-1
8012,Tatar,Macedonia,-1
8013,Tatar,Bulgaria,-1
8014,Tatar,Belarus,-1
8015,Tatar,Mongolian,-1
8016,Tatar,Occitan,-1
8017,Tatar,Catalan,-1
8018,Tatar,Galician,-1
8019,Tatar,Spain,-1
8020,Tatar,Interlingua,-1
8021,Tatar,Aragonese,-1
8022,Tatar,Portugal,-1
8023,Tatar,San Marino,-1
8024,Tatar,Australia,-1
8025,Tatar,Esperanto,-1
8026,Tatar,Afrikaans,-1
8027,Tatar,Belgium,-1
8028,Tatar,France,-1
8029,Tatar,Welsh,-1
8030,Tatar,Albania,-1
8031,Tatar,Basque,-1
8032,Tatar,Romania,-1
8033,Tatar,Tagalog,-1
8034,Tatar,Vietnamese,-1
8035,Tatar,Estonia,-1
8036,Tatar,Swahili,-1
8037,Tatar,Armenia,-1
8038,Tatar,Latvia,-1
8039,Tatar,Swizerland,-1
8040,Tatar,Turkey,-1
8041,Tatar,Korean,-1
8042,Tatar,Latin,-1
8043,Tatar,Azerbaijan,-1
8044,Tatar,Lithuania,-1
8045,Tatar,Malta,-1
8046,Tatar,Zulu,-1
8047,Tatar,Breton,-1
8048,Tatar,Hungary,-1
8049,Tatar,Luxembourg,-1
8050,Tatar,Finland,-1
8051,Tatar,Georgia,-1
8052,Tatar,Cyprus,-1
8053,Tatar,Yiddish,-1
8054,Tatar,Igbo,-1
8055,Tatar,Maori,-1
8056,Tatar,Yoruba,-1
8057,Tatar,Haitian Creole,-1
8058,Tatar,Manx,-1
8059,Tatar,Gaelic,-1
8060,Tatar,Ireland,-1
8061,Tatar,Hindi,-1
8062,Tatar,Sinhala,-1
8063,Tatar,Nepali,-1
8064,Tatar,Marathi,-1
8065,Tatar,Gujarati,-1
8066,Tatar,Sanskrit,-1
8067,Tatar,Punjabi,-1
8068,Tatar,Bengali,-1
8069,Tatar,Kannada,-1
8070,Tatar,Telugu,-1
8071,Tatar,Tamil,-1
8072,Tatar,Khmer,-1
8073,Tatar,Burmese,-1
8074,Tatar,Denmark,-1
8075,Tatar,Norwegian Nynorsk,-1
8076,Tatar,Sweden,-1
8077,Tatar,Faroese,-1
8078,Tatar,Iceland,-1
8079,Tatar,Indonesian,-1
8080,Tatar,Malay,-1
8081,Tatar,Javanese,-1
8082,Tatar,Somali,-1
8083,Tatar,Hausa,-1
8084,Tatar,Persian,-1
8085,Tatar,Urdu,-1
8086,Tatar,Arabic,-1
8087,Tatar,Israel,-1
8088,Tatar,Norwegian Bokmål,-1
8089,Tatar,Northern Sami,-1
8090,Tatar,Tatar,100
8091,Tatar,Kazakh,55
8092,Tatar,Mandarin Chinese,-1
8093,Tatar,Japanese,-1
8094,Tatar,Thai,-1
8095,Tatar,Lao,-1
8096,Kazakh,Serbia,-1
8097,Kazakh,Croatia,-1
8098,Kazakh,Slovenia,-1
8099,Kazakh,Poland,-1
8100,Kazakh,Slovakia,-1
8101,Kazakh,CzechRepublic,-1
8102,Kazakh,Ukraine,-1
8103,Kazakh,Russia,-1
8104,Kazakh,Macedonia,-1
8105,Kazakh,Bulgaria,-1
8106,Kazakh,Belarus,-1
8107,Kazakh,Mongolian,-1
8108,Kazakh,Occitan,-1
8109,Kazakh,Catalan,-1
8110,Kazakh,Galician,-1
8111,Kazakh,Spain,-1
8112,Kazakh,Interlingua,-1
8113,Kazakh,Aragonese,-1
8114,Kazakh,Portugal,-1
8115,Kazakh,San Marino,-1
8116,Kazakh,Australia,-1
8117,Kazakh,Esperanto,-1
8118,Kazakh,Afrikaans,-1
8119,Kazakh,Belgium,-1
8120,Kazakh,France,-1
8121,Kazakh,Welsh,-1
8122,Kazakh,Albania,-1
8123,Kazakh,Basque,-1
8124,Kazakh,Romania,-1
8125,Kazakh,Tagalog,-1
8126,Kazakh,Vietnamese,-1
8127,Kazakh,Estonia,-1
8128,Kazakh,Swahili,-1
8129,Kazakh,Armenia,-1
8130,Kazakh,Latvia,-1
8131,Kazakh,Swizerland,-1
8132,Kazakh,Turkey,-1
8133,Kazakh,Korean,-1
8134,Kazakh,Latin,-1
8135,Kazakh,Azerbaijan,-1
8136,Kazakh,Lithuania,-1
8137,Kazakh,Malta,-1
8138,Kazakh,Zulu,-1
8139,Kazakh,Breton,-1
8140,Kazakh,Hungary,-1
8141,Kazakh,Luxembourg,-1
8142,Kazakh,Finland,-1
8143,Kazakh,Georgia,-1
8144,Kazakh,Cyprus,-1
8145,Kazakh,Yiddish,-1
8146,Kazakh,Igbo,-1
8147,Kazakh,Maori,-1
8148,Kazakh,Yoruba,-1
8149,Kazakh,Haitian Creole,-1
8150,Kazakh,Manx,-1
8151,Kazakh,Gaelic,-1
8152,Kazakh,Ireland,-1
8153,Kazakh,Hindi,-1
8154,Kazakh,Sinhala,-1
8155,Kazakh,Nepali,-1
8156,Kazakh,Marathi,-1
8157,Kazakh,Gujarati,-1
8158,Kazakh,Sanskrit,-1
8159,Kazakh,Punjabi,-1
8160,Kazakh,Bengali,-1
8161,Kazakh,Kannada,-1
8162,Kazakh,Telugu,-1
